DATA,INVASORA,TIPO DE FOLHA,QUANTIDADE,PESO VERDE (g),PESO SECO (g),COLETA DA AMOSTRA,PLANTAÇÃO,PASTO,Nº DE QUADROS,ÁREA DO QUADRO (m²),ÁREA TOTAL (m²),ANO,PRESSÃO (hPa),TEMPERATURA MÉDIA (°C),TEMPERATURA MÁXIMA (°C),TEMPERATURA MÍNIMA (°C),UMIDADE RELATIVA (%),VELOCIDADE DO VENTO (m/s),DIREÇÃO DO VENTO (°),PRECIPITAÇÃO (mm),control_index,PROFUNDIDADE (cm),pH (H20),H+Al (cmolc/dm3),Al (cmolc/dm3),Ca (cmolc/dm3),Mg (cmolc/dm3),K (mg/dm3),P (mg/dm3),M.O. (dag/kg),SB (cmolc/dm3),CTC (cmolc/dm3),V (%),Sat.Al (%),B (mg/dm3),Zn (mg/dm3),Cu (mg/dm3),Mn (mg/dm3),Fe (mg/dm3),Ca/Mg (cmolc/dm3),Ca/K (cmolc/mg),Mg/K (cmolc/mg),Ca+Mg/K (cmolc/mg)
2016-10-26,serralha,2.0,6,0.9,0.36,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,102,1,5.3999999999999995,9.030000000000001,0.09333333333333334,5.526666666666666,1.82,146.33333333333334,47.77,4.28,7.723333333333334,16.753333333333334,45.96333333333333,1.3,0.16,15.093333333333334,2.5033333333333334,421.2,48.91,3.043333333333333,0.04,0.013333333333333334,0.05333333333333334
2016-10-26,serralha,2.0,6,0.9,0.36,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,102,3,4.7,9.483333333333333,1.12,0.7166666666666667,0.07,44.666666666666664,20.513333333333335,4.28,0.9033333333333333,10.386666666666665,8.796666666666667,55.18000000000001,0.16,3.56,2.283333333333333,288.56666666666666,59.699999999999996,12.126666666666667,0.013333333333333334,0.0016666666666666668,0.016666666666666666
2016-10-26,serralha,2.0,6,0.9,0.36,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,102,5,4.866666666666666,8.316666666666666,0.8866666666666667,1.0133333333333334,0.10000000000000002,47.0,6.593333333333334,4.28,1.2333333333333334,9.549999999999999,12.983333333333334,42.669999999999995,0.16,0.9166666666666666,2.296666666666667,278.3333333333333,84.64666666666666,10.673333333333334,0.03,0.0030000000000000005,0.03333333333333333
2016-10-26,serralha,2.0,6,0.9,0.36,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,102,7,4.866666666666667,7.793333333333334,1.0066666666666666,0.8233333333333334,0.04666666666666667,21.666666666666668,5.0633333333333335,4.28,0.9233333333333333,8.716666666666667,10.58,52.24333333333334,0.16,0.7599999999999999,2.223333333333333,165.13333333333333,63.94,18.276666666666667,0.043333333333333335,0.0023333333333333335,0.043333333333333335
2016-10-26,serralha,2.0,6,0.9,0.36,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,102,8,4.8,9.799999999999999,1.0566666666666666,1.33,0.2333333333333333,54.0,34.68,4.28,1.7033333333333334,11.503333333333332,14.773333333333333,38.376666666666665,0.16,4.07,2.0933333333333333,266.93333333333334,44.443333333333335,5.69,0.03,0.007666666666666666,0.03
2016-10-26,trapoeraba,1.0,14,9.1,3.64,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,103,1,5.3999999999999995,9.030000000000001,0.09333333333333334,5.526666666666666,1.82,146.33333333333334,47.77,4.28,7.723333333333334,16.753333333333334,45.96333333333333,1.3,0.16,15.093333333333334,2.5033333333333334,421.2,48.91,3.043333333333333,0.04,0.013333333333333334,0.05333333333333334
2016-10-26,trapoeraba,1.0,14,9.1,3.64,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,103,3,4.7,9.483333333333333,1.12,0.7166666666666667,0.07,44.666666666666664,20.513333333333335,4.28,0.9033333333333333,10.386666666666665,8.796666666666667,55.18000000000001,0.16,3.56,2.283333333333333,288.56666666666666,59.699999999999996,12.126666666666667,0.013333333333333334,0.0016666666666666668,0.016666666666666666
2016-10-26,trapoeraba,1.0,14,9.1,3.64,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,103,5,4.866666666666666,8.316666666666666,0.8866666666666667,1.0133333333333334,0.10000000000000002,47.0,6.593333333333334,4.28,1.2333333333333334,9.549999999999999,12.983333333333334,42.669999999999995,0.16,0.9166666666666666,2.296666666666667,278.3333333333333,84.64666666666666,10.673333333333334,0.03,0.0030000000000000005,0.03333333333333333
2016-10-26,trapoeraba,1.0,14,9.1,3.64,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,103,7,4.866666666666667,7.793333333333334,1.0066666666666666,0.8233333333333334,0.04666666666666667,21.666666666666668,5.0633333333333335,4.28,0.9233333333333333,8.716666666666667,10.58,52.24333333333334,0.16,0.7599999999999999,2.223333333333333,165.13333333333333,63.94,18.276666666666667,0.043333333333333335,0.0023333333333333335,0.043333333333333335
2016-10-26,trapoeraba,1.0,14,9.1,3.64,0.0,7.0,2.0,10.0,1.0,10.0,2016,929.6875,27.04583333,27.74166667,26.35833333,50.41666667,2.4625,111.125,0.0,103,8,4.8,9.799999999999999,1.0566666666666666,1.33,0.2333333333333333,54.0,34.68,4.28,1.7033333333333334,11.503333333333332,14.773333333333333,38.376666666666665,0.16,4.07,2.0933333333333333,266.93333333333334,44.443333333333335,5.69,0.03,0.007666666666666666,0.03
2016-08-23,vassoura rabo de tatu,2.0,1,0.825,0.33,0.0,2.0,3.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,87,1,5.433333333333334,8.053333333333333,0.07,5.06,1.8033333333333335,125.0,30.766666666666666,4.28,7.183333333333334,15.236666666666666,46.35,1.1666666666666667,0.16,12.173333333333332,2.106666666666667,113.86666666666667,45.416666666666664,3.6666666666666665,0.04666666666666667,0.013,0.06
2016-08-23,vassoura rabo de tatu,2.0,1,0.825,0.33,0.0,2.0,3.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,87,3,4.7,8.606666666666667,0.8066666666666666,1.4166666666666667,0.14,32.333333333333336,5.833333333333333,4.28,1.64,10.246666666666668,16.006666666666664,33.013333333333335,0.16,1.0833333333333333,2.2066666666666666,89.75333333333333,60.77333333333333,10.14,0.043333333333333335,0.004,0.05000000000000001
2016-08-23,vassoura rabo de tatu,2.0,1,0.825,0.33,0.0,2.0,3.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,87,5,5.366666666666667,6.913333333333333,0.08,3.7266666666666666,0.27666666666666667,28.333333333333332,3.4566666666666666,4.28,4.08,10.993333333333334,36.986666666666665,1.99,0.16,0.8733333333333334,1.9000000000000001,76.61666666666666,41.550000000000004,13.62,0.13333333333333333,0.01,0.14333333333333334
2016-08-23,vassoura rabo de tatu,2.0,1,0.825,0.33,0.0,2.0,3.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,87,7,4.966666666666667,6.006666666666667,0.4833333333333334,1.7166666666666668,0.1366666666666667,20.0,1.55,4.28,1.9066666666666665,7.913333333333334,23.959999999999997,20.61,0.16,0.6933333333333334,1.96,77.03333333333333,51.583333333333336,12.530000000000001,0.08333333333333333,0.01,0.09000000000000001
2016-08-23,vassoura rabo de tatu,2.0,1,0.825,0.33,0.0,2.0,3.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,87,8,4.633333333333333,10.51,1.1366666666666667,0.9899999999999999,0.11666666666666665,40.333333333333336,43.48,4.28,1.21,11.719999999999999,10.373333333333333,48.52333333333333,0.16,7.136666666666667,2.103333333333333,77.04,53.330000000000005,8.706666666666667,0.023333333333333334,0.0026666666666666666,0.03
2016-10-27,caruru,2.0,1,3.6,1.44,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,104,1,5.433333333333334,8.053333333333333,0.07,5.06,1.8033333333333335,125.0,30.766666666666666,4.28,7.183333333333334,15.236666666666666,46.35,1.1666666666666667,0.16,12.173333333333332,2.106666666666667,113.86666666666667,45.416666666666664,3.6666666666666665,0.04666666666666667,0.013,0.06
2016-10-27,caruru,2.0,1,3.6,1.44,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,104,3,4.7,8.606666666666667,0.8066666666666666,1.4166666666666667,0.14,32.333333333333336,5.833333333333333,4.28,1.64,10.246666666666668,16.006666666666664,33.013333333333335,0.16,1.0833333333333333,2.2066666666666666,89.75333333333333,60.77333333333333,10.14,0.043333333333333335,0.004,0.05000000000000001
2016-10-27,caruru,2.0,1,3.6,1.44,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,104,5,5.366666666666667,6.913333333333333,0.08,3.7266666666666666,0.27666666666666667,28.333333333333332,3.4566666666666666,4.28,4.08,10.993333333333334,36.986666666666665,1.99,0.16,0.8733333333333334,1.9000000000000001,76.61666666666666,41.550000000000004,13.62,0.13333333333333333,0.01,0.14333333333333334
2016-10-27,caruru,2.0,1,3.6,1.44,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,104,7,4.966666666666667,6.006666666666667,0.4833333333333334,1.7166666666666668,0.1366666666666667,20.0,1.55,4.28,1.9066666666666665,7.913333333333334,23.959999999999997,20.61,0.16,0.6933333333333334,1.96,77.03333333333333,51.583333333333336,12.530000000000001,0.08333333333333333,0.01,0.09000000000000001
2016-10-27,caruru,2.0,1,3.6,1.44,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,104,8,4.633333333333333,10.51,1.1366666666666667,0.9899999999999999,0.11666666666666665,40.333333333333336,43.48,4.28,1.21,11.719999999999999,10.373333333333333,48.52333333333333,0.16,7.136666666666667,2.103333333333333,77.04,53.330000000000005,8.706666666666667,0.023333333333333334,0.0026666666666666666,0.03
2016-10-27,corda de viola,2.0,1,2.65,1.06,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,105,1,5.433333333333334,8.053333333333333,0.07,5.06,1.8033333333333335,125.0,30.766666666666666,4.28,7.183333333333334,15.236666666666666,46.35,1.1666666666666667,0.16,12.173333333333332,2.106666666666667,113.86666666666667,45.416666666666664,3.6666666666666665,0.04666666666666667,0.013,0.06
2016-10-27,corda de viola,2.0,1,2.65,1.06,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,105,3,4.7,8.606666666666667,0.8066666666666666,1.4166666666666667,0.14,32.333333333333336,5.833333333333333,4.28,1.64,10.246666666666668,16.006666666666664,33.013333333333335,0.16,1.0833333333333333,2.2066666666666666,89.75333333333333,60.77333333333333,10.14,0.043333333333333335,0.004,0.05000000000000001
2016-10-27,corda de viola,2.0,1,2.65,1.06,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,105,5,5.366666666666667,6.913333333333333,0.08,3.7266666666666666,0.27666666666666667,28.333333333333332,3.4566666666666666,4.28,4.08,10.993333333333334,36.986666666666665,1.99,0.16,0.8733333333333334,1.9000000000000001,76.61666666666666,41.550000000000004,13.62,0.13333333333333333,0.01,0.14333333333333334
2016-10-27,corda de viola,2.0,1,2.65,1.06,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,105,7,4.966666666666667,6.006666666666667,0.4833333333333334,1.7166666666666668,0.1366666666666667,20.0,1.55,4.28,1.9066666666666665,7.913333333333334,23.959999999999997,20.61,0.16,0.6933333333333334,1.96,77.03333333333333,51.583333333333336,12.530000000000001,0.08333333333333333,0.01,0.09000000000000001
2016-10-27,corda de viola,2.0,1,2.65,1.06,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,105,8,4.633333333333333,10.51,1.1366666666666667,0.9899999999999999,0.11666666666666665,40.333333333333336,43.48,4.28,1.21,11.719999999999999,10.373333333333333,48.52333333333333,0.16,7.136666666666667,2.103333333333333,77.04,53.330000000000005,8.706666666666667,0.023333333333333334,0.0026666666666666666,0.03
2016-10-27,trapoeraba,1.0,7,2.875,1.15,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,106,1,5.433333333333334,8.053333333333333,0.07,5.06,1.8033333333333335,125.0,30.766666666666666,4.28,7.183333333333334,15.236666666666666,46.35,1.1666666666666667,0.16,12.173333333333332,2.106666666666667,113.86666666666667,45.416666666666664,3.6666666666666665,0.04666666666666667,0.013,0.06
2016-10-27,trapoeraba,1.0,7,2.875,1.15,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,106,3,4.7,8.606666666666667,0.8066666666666666,1.4166666666666667,0.14,32.333333333333336,5.833333333333333,4.28,1.64,10.246666666666668,16.006666666666664,33.013333333333335,0.16,1.0833333333333333,2.2066666666666666,89.75333333333333,60.77333333333333,10.14,0.043333333333333335,0.004,0.05000000000000001
2016-10-27,trapoeraba,1.0,7,2.875,1.15,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,106,5,5.366666666666667,6.913333333333333,0.08,3.7266666666666666,0.27666666666666667,28.333333333333332,3.4566666666666666,4.28,4.08,10.993333333333334,36.986666666666665,1.99,0.16,0.8733333333333334,1.9000000000000001,76.61666666666666,41.550000000000004,13.62,0.13333333333333333,0.01,0.14333333333333334
2016-10-27,trapoeraba,1.0,7,2.875,1.15,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,106,7,4.966666666666667,6.006666666666667,0.4833333333333334,1.7166666666666668,0.1366666666666667,20.0,1.55,4.28,1.9066666666666665,7.913333333333334,23.959999999999997,20.61,0.16,0.6933333333333334,1.96,77.03333333333333,51.583333333333336,12.530000000000001,0.08333333333333333,0.01,0.09000000000000001
2016-10-27,trapoeraba,1.0,7,2.875,1.15,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,106,8,4.633333333333333,10.51,1.1366666666666667,0.9899999999999999,0.11666666666666665,40.333333333333336,43.48,4.28,1.21,11.719999999999999,10.373333333333333,48.52333333333333,0.16,7.136666666666667,2.103333333333333,77.04,53.330000000000005,8.706666666666667,0.023333333333333334,0.0026666666666666666,0.03
2016-10-27,vassoura rabo de tatu,2.0,2,11.275,4.51,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,107,1,5.433333333333334,8.053333333333333,0.07,5.06,1.8033333333333335,125.0,30.766666666666666,4.28,7.183333333333334,15.236666666666666,46.35,1.1666666666666667,0.16,12.173333333333332,2.106666666666667,113.86666666666667,45.416666666666664,3.6666666666666665,0.04666666666666667,0.013,0.06
2016-10-27,vassoura rabo de tatu,2.0,2,11.275,4.51,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,107,3,4.7,8.606666666666667,0.8066666666666666,1.4166666666666667,0.14,32.333333333333336,5.833333333333333,4.28,1.64,10.246666666666668,16.006666666666664,33.013333333333335,0.16,1.0833333333333333,2.2066666666666666,89.75333333333333,60.77333333333333,10.14,0.043333333333333335,0.004,0.05000000000000001
2016-10-27,vassoura rabo de tatu,2.0,2,11.275,4.51,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,107,5,5.366666666666667,6.913333333333333,0.08,3.7266666666666666,0.27666666666666667,28.333333333333332,3.4566666666666666,4.28,4.08,10.993333333333334,36.986666666666665,1.99,0.16,0.8733333333333334,1.9000000000000001,76.61666666666666,41.550000000000004,13.62,0.13333333333333333,0.01,0.14333333333333334
2016-10-27,vassoura rabo de tatu,2.0,2,11.275,4.51,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,107,7,4.966666666666667,6.006666666666667,0.4833333333333334,1.7166666666666668,0.1366666666666667,20.0,1.55,4.28,1.9066666666666665,7.913333333333334,23.959999999999997,20.61,0.16,0.6933333333333334,1.96,77.03333333333333,51.583333333333336,12.530000000000001,0.08333333333333333,0.01,0.09000000000000001
2016-10-27,vassoura rabo de tatu,2.0,2,11.275,4.51,0.0,2.0,3.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,107,8,4.633333333333333,10.51,1.1366666666666667,0.9899999999999999,0.11666666666666665,40.333333333333336,43.48,4.28,1.21,11.719999999999999,10.373333333333333,48.52333333333333,0.16,7.136666666666667,2.103333333333333,77.04,53.330000000000005,8.706666666666667,0.023333333333333334,0.0026666666666666666,0.03
2016-08-23,vassoura rabo de tatu,2.0,1,6.85,2.74,0.0,9.0,4.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,88,1,4.7,12.416666666666666,1.0466666666666666,2.796666666666667,0.15,101.33333333333333,22.689999999999998,4.28,3.206666666666667,15.623333333333333,20.52,25.493333333333336,0.16,3.69,1.8666666666666665,45.203333333333326,80.05333333333333,18.503333333333334,0.03,0.0013333333333333333,0.03
2016-08-23,vassoura rabo de tatu,2.0,1,6.85,2.74,0.0,9.0,4.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,88,3,4.633333333333334,11.49,1.6933333333333334,0.9666666666666668,0.01,25.333333333333332,9.763333333333334,4.28,1.0366666666666666,12.526666666666666,8.346666666666668,62.00666666666666,0.16,1.16,1.71,29.933333333333334,67.24666666666667,96.66666666666667,0.03666666666666667,0.0004333333333333333,0.03666666666666667
2016-08-23,vassoura rabo de tatu,2.0,1,6.85,2.74,0.0,9.0,4.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,88,5,4.633333333333333,11.286666666666667,1.4733333333333334,1.0833333333333333,0.023333333333333334,21.0,6.43,4.28,1.16,12.446666666666667,9.323333333333332,55.60333333333333,0.16,0.6466666666666666,1.7066666666666668,28.070000000000004,67.01,62.0,0.05666666666666667,0.0013333333333333333,0.05666666666666667
2016-08-23,vassoura rabo de tatu,2.0,1,6.85,2.74,0.0,9.0,4.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,88,7,4.7,10.576666666666666,1.3733333333333333,0.56,0.01,18.0,6.186666666666667,4.28,0.6033333333333334,11.18,5.4433333333333325,69.24,0.16,0.6699999999999999,1.88,37.28,56.120000000000005,56.0,0.03333333333333333,0.0008333333333333334,0.03333333333333333
2016-08-23,vassoura rabo de tatu,2.0,1,6.85,2.74,0.0,9.0,4.0,34.0,0.25,8.5,2016,936.9833333,19.7125,20.61666667,19.06666667,63.13043478,1.366666667,162.1666667,0.0,88,8,4.5,12.496666666666664,2.1366666666666667,0.5833333333333334,0.01,33.0,23.526666666666667,4.28,0.6699999999999999,13.166666666666666,5.066666666666666,75.96,0.16,1.7700000000000002,1.8966666666666667,32.71,69.85666666666667,58.333333333333336,0.016666666666666666,0.0003,0.016666666666666666
2016-10-27,vassoura rabo de tatu,2.0,2,6.15,2.46,0.0,9.0,4.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,108,1,4.7,12.416666666666666,1.0466666666666666,2.796666666666667,0.15,101.33333333333333,22.689999999999998,4.28,3.206666666666667,15.623333333333333,20.52,25.493333333333336,0.16,3.69,1.8666666666666665,45.203333333333326,80.05333333333333,18.503333333333334,0.03,0.0013333333333333333,0.03
2016-10-27,vassoura rabo de tatu,2.0,2,6.15,2.46,0.0,9.0,4.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,108,3,4.633333333333334,11.49,1.6933333333333334,0.9666666666666668,0.01,25.333333333333332,9.763333333333334,4.28,1.0366666666666666,12.526666666666666,8.346666666666668,62.00666666666666,0.16,1.16,1.71,29.933333333333334,67.24666666666667,96.66666666666667,0.03666666666666667,0.0004333333333333333,0.03666666666666667
2016-10-27,vassoura rabo de tatu,2.0,2,6.15,2.46,0.0,9.0,4.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,108,5,4.633333333333333,11.286666666666667,1.4733333333333334,1.0833333333333333,0.023333333333333334,21.0,6.43,4.28,1.16,12.446666666666667,9.323333333333332,55.60333333333333,0.16,0.6466666666666666,1.7066666666666668,28.070000000000004,67.01,62.0,0.05666666666666667,0.0013333333333333333,0.05666666666666667
2016-10-27,vassoura rabo de tatu,2.0,2,6.15,2.46,0.0,9.0,4.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,108,7,4.7,10.576666666666666,1.3733333333333333,0.56,0.01,18.0,6.186666666666667,4.28,0.6033333333333334,11.18,5.4433333333333325,69.24,0.16,0.6699999999999999,1.88,37.28,56.120000000000005,56.0,0.03333333333333333,0.0008333333333333334,0.03333333333333333
2016-10-27,vassoura rabo de tatu,2.0,2,6.15,2.46,0.0,9.0,4.0,10.0,1.0,10.0,2016,927.125,27.42916667,28.2625,26.51666667,48.75,2.454166667,206.8333333,0.0,108,8,4.5,12.496666666666664,2.1366666666666667,0.5833333333333334,0.01,33.0,23.526666666666667,4.28,0.6699999999999999,13.166666666666666,5.066666666666666,75.96,0.16,1.7700000000000002,1.8966666666666667,32.71,69.85666666666667,58.333333333333336,0.016666666666666666,0.0003,0.016666666666666666
